condition,T8_mean,T8_median,T8_max,T8_min,T8_ptp,T8_std,T8_skew,T8_auc,T8_kurtosis,P7_mean,P7_median,P7_max,P7_min,P7_ptp,P7_std,P7_skew,P7_auc,P7_kurtosis,P8_mean,P8_median,P8_max,P8_min,P8_ptp,P8_std,P8_skew,P8_auc,P8_kurtosis,O2_mean,O2_median,O2_max,O2_min,O2_ptp,O2_std,O2_skew,O2_auc,O2_kurtosis,Cz_mean,Cz_median,Cz_max,Cz_min,Cz_ptp,Cz_std,Cz_skew,Cz_auc,Cz_kurtosis
Fam,2.8297468635657834,1.0505624459256069,15.255614925990812,-7.099982212821487,22.3555971388123,5.947323234189788,0.6846648449390764,0.26207050003684995,2.822793909470893,16.62354025728956,16.54596326261526,20.44597022177186,12.933929610881023,7.5120406108908355,2.072820961841975,0.10462129855052897,1.6544286625438223,2.08467193260294,-12.619034315810914,-12.906546089652693,-4.530423666437855,-21.584000933216885,17.05357726677903,4.242321714703979,-0.11300157080939077,-1.2549315675620252,2.710840066309479,-19.017102693816504,-19.207383957109414,-8.366750080313068,-31.574611057294533,23.207860976981465,6.643054693743576,-0.06709611279181633,-1.8617420825913393,2.1607920407509558,13.36413820004404,14.646266663476126,18.29044776968658,7.35848971089581,10.93195805879077,3.246832915755027,-0.20776179200949285,1.3360494290010314,1.5746549494991522
Unf,-31.93932326002351,-29.153964533179533,-9.831338502408471,-58.73303598491475,48.90169748250628,13.480365552498066,-0.3370312584588342,-3.207263569174213,2.535075779389256,-43.227157850476665,-48.41805639443919,-22.25968273705803,-66.59539940301329,44.33571666595526,14.779745576547858,0.10753799444965102,-4.31390494976445,1.3759306521476276,-12.955119621857683,-13.629487057187362,-1.4123195342108374,-19.919536498491652,18.507216964280815,4.975445696997052,0.6579650020047777,-1.3030211900524546,2.5665909379309944,144.88656177910832,164.4736621528864,192.07980949431658,72.53672083606943,119.54308865824714,45.1310305595541,-0.345229607419287,14.483805322501087,1.2965015500727584,-28.931336426187325,-26.824088308785576,-9.319762284576427,-65.28560334118083,55.965841056604404,12.725812296487248,-1.106567207907804,-2.8482552361274576,4.707095788412116
Fam,41.618187004552546,47.188410462695174,59.52432911726646,16.54037259868346,42.983956518583,13.622115838246035,-0.41794561400356334,4.164504845895891,1.710218137512138,-3.2885574791171517,-1.511815298727015,4.650446498999372,-17.413714886060916,22.064161385060288,6.0121918263138845,-0.6534060161975,-0.28892122867160375,2.4588092372971744,-18.481844663780905,-20.440786101971753,34.822896850528196,-53.5764338565059,88.3993307070341,25.713235019148293,0.4704108281254728,-1.9009189650006082,2.1071561463020916,-29.127127325304734,-28.526031201181468,19.43094866874162,-70.312584284693,89.74353295343462,22.741321617793826,0.08819984909286163,-3.06091908396592,2.5400561136630104,-16.7592180122693,-17.072786249627825,-12.932819117850158,-20.44460052275099,7.51178140490083,2.2136357514339413,-0.05165326635417308,-1.6637463143767428,1.8785501430064429
Unf,5.3001748297604605,3.9712369925837265,19.723238438018598,-12.938256986672059,32.661495424690656,9.885230298014864,-0.08499415847023335,0.482570923403695,1.8379431831022772,-8.733933982741659,-8.037997304199962,2.7824059998238226,-18.20975921873469,20.99216521855851,5.031725393581046,-0.004051521958237315,-0.903518831873962,3.1582099058583295,10.192001521038318,10.151537480851403,50.9309429617133,-13.935477909399197,64.8664208711125,20.618462288792056,0.3847854048629962,0.9820490319555346,1.776912550406975,-30.850349783297414,-21.834447579749394,-8.570571480959188,-79.80193913681433,71.23136765585514,22.18018161450421,-1.1543180933610524,-2.9880237603046194,2.960493349780625,1.1811192297710267,-0.6711150035698665,13.998707800055854,-17.482609109720215,31.48131690977607,10.205208311831264,-0.13440884503257475,0.14252317527845226,1.4451057558636067
Unf,22.85093235671481,20.78242141578812,50.529095460660756,1.1869666423081071,49.34212881835265,12.056444618338006,0.648583211662784,2.256438239938975,3.182245563464875,28.432538643895757,26.37616762513062,58.12625749967992,7.0403343670477625,51.08592313263216,13.029259327272566,0.3465607208610417,2.77695516164371,2.6135692608471888,-22.4221201873521,-24.885812308639288,-5.3148673941905145,-35.30469257384539,29.989825179654872,9.82826234909576,0.3608057862344956,-2.2067014274271566,1.5973702956122204,16.70387348822872,-21.73801840399392,132.17763626016676,-53.677300456911325,185.8549367170781,62.12622975567382,0.7177348066282591,1.5739065449893186,1.9635652630529863,5.115110000658135,3.3787134725571377,11.121423085569404,-4.005415576102678,15.126838661672082,4.143790096182453,-0.07550675588749803,0.525105218752925,2.1075343177147126
Fam,30.25750169609427,29.78101747430628,45.06259938352741,5.545267868001247,39.517331515526166,9.55112167457417,-0.3705836267552465,3.060679803519202,2.9260780165593085,-7.347012047358266,-6.649656370427692,10.205653779848944,-22.628566512139514,32.83422029198846,9.768042932596106,0.19018597234318324,-0.7225887378558672,1.9295907229907434,-16.141696995383917,-15.851844182179775,-7.285702849912923,-27.6989539997885,20.413251149875578,4.765416598645049,-0.22694991717972846,-1.6009894135055378,3.2813619484037644,20.011989350293263,19.57781660166802,66.28833943977952,-6.857556854811264,73.14589629459078,19.60309374759379,0.5175950725209735,1.921061365704143,2.4068990214037065,-22.202279349305453,-22.822419850854203,-15.483532479265705,-29.591927159344777,14.108394680079073,4.106970753882643,-0.0564033488324856,-2.195283223299051,2.0863344718928203
Unf,-9.474900202678127,-9.279419373342535,9.230181603925303,-28.488637326518074,37.718818930443376,11.603158587596404,0.06397054978314326,-1.0113164050189054,1.7734451014350376,-17.131701952166623,-16.013629647204652,-5.758947281719884,-31.21690679108724,25.457959509367356,7.752900308821461,-0.2359465257759199,-1.685098876591783,1.7432555861003913,-25.269344335426396,-26.10175306472229,-14.45963789592497,-33.85688251000829,19.39724461408332,5.502687331380301,0.21585843978762154,-2.5028828430046106,2.1349595479593373,76.77829671592917,75.20700091845356,89.90203059511259,60.0835592194926,29.818471375619993,6.9921568263674665,-0.008834090912285635,7.682072370166081,2.8611636501241566,-26.10324204747135,-27.742309612222016,-11.858366633532569,-35.10186797939241,23.24350134585984,6.823619172768739,0.5433599792124274,-2.648139796299773,2.1510249711076335
Fam,-5.989967025225969,-8.40897564557963,13.406380276137497,-14.773570001125336,28.179950277262833,7.070400605510215,1.023762802259385,-0.6266627742407869,3.599597273157533,-31.761858666029113,-31.31188714178279,-21.307660063030198,-44.18293610797264,22.87527604494244,6.5785181393630925,-0.18448281894733254,-3.1840234485397345,1.95307306990302,-32.528964416437354,-34.528953619883396,-22.875483409734443,-39.58870001952164,16.713216609787196,5.147273321682099,0.6903131987551374,-3.2467763364014486,2.1420226056084735,89.62755083093026,92.63122774427757,105.00643838895485,50.882474170066416,54.12396421888843,12.93555770624432,-1.566689483214103,9.009028915724015,5.355520056093784,-13.077711103575824,-10.242337793897605,-3.8646703615086153,-30.629642424173653,26.764972062665038,8.212941672771269,-1.0144284009616031,-1.2925000289733108,2.8663372332953365
Unf,-3.0068484525495127,-3.996630312030902,10.182614460063633,-8.93885862751631,19.121473087579943,4.846925512513282,1.449337994829372,-0.2826933319535685,4.689354323547648,-36.29704937898518,-38.910668081371114,-19.073828298132867,-51.25801180838607,32.184183510253206,10.074303539360649,0.2307083774307082,-3.610028610876678,1.6516931439382454,-19.368145890789144,-20.49097111012088,-5.079299171484308,-25.487106540822424,20.407807369338116,4.707782907079165,1.815315478182938,-1.9576493306806104,6.412215785804641,89.74034622392188,89.80675556813367,126.21098721865565,70.43189543765038,55.77909178100526,15.442458051808313,0.48698914143925653,8.89480313535713,2.56465353759714,-24.911100109210775,-22.190201889316086,-16.807021893328056,-42.2841367253568,25.477114832028747,7.409735416479327,-1.0482594788729054,-2.4483381158385176,3.022689185968696
Fam,-7.959625485490016,-11.115503184555564,10.232322892989032,-21.220963390078396,31.453286283067428,9.576216940494943,0.6828030111936192,-0.8152377648843233,2.1730747821576766,-52.70218172462102,-59.47163481323514,-15.336630895035341,-75.56589844170958,60.22926754667424,17.7207494810091,0.4700336846365618,-5.299759087425497,1.8678457041823524,-19.543943171111795,-19.903747670468874,-15.028304005682003,-25.94958641566336,10.921282409981359,3.2460040323629697,-0.25606003841217,-1.9543321543886598,2.041786109405845,122.32135794385194,138.87506065657362,170.2923036646098,41.67344741290435,128.61885625170544,40.80239297469243,-0.6573189098262324,12.32372238859627,1.9620063614616607,-46.75610356431347,-46.27479211194441,-30.81646718783304,-64.5374966552481,33.721029467415065,9.251487117586624,-0.23382253227159183,-4.6589426723896965,2.156228130508622
Fam,-17.79589252656968,-17.89355246728519,-3.6181552331981948,-30.819439416518435,27.20128418332024,7.048015711247146,-0.09306934227797056,-1.755893010224563,2.4941847330983515,-14.796900534118041,-14.568313872587169,-2.480926923453808,-27.473670343169942,24.992743419716135,6.788728802083774,-0.3568509817434221,-1.4629934437733432,2.8124619272747293,-32.93111974646588,-35.469638532958925,-18.94645538413897,-41.654941014712676,22.708485630573705,6.63896722909165,0.6325038537521376,-3.2975496789180783,2.210451738128886,81.99504232974365,79.25428508315235,111.9482985814102,61.91387365106493,50.03442493034527,14.140136729200185,0.9243872435937788,8.135275746903481,3.2154620443711353,-15.507192861500348,-16.077626241894905,-7.0466185206896625,-30.991835956228897,23.945217435539234,5.6468060772508215,-0.6884518464305062,-1.511922629972279,3.8205439111506365
Unf,-8.499751354170607,-7.511159537898493,12.82929315493675,-36.1153252015356,48.94461835647235,11.53160537865845,-0.7030450323109381,-0.898718465476528,3.8153194149819543,-11.729615137640463,-12.883365343441255,1.1341264780639904,-29.442051527439617,30.576178005503607,9.082916279535477,-0.34609520358159246,-1.17315305628274,2.1704258470617557,-9.149511365299427,-9.074342870007968,-2.9287912184372544,-15.751622413517907,12.822831195080653,3.448060756883301,-0.06252010181622704,-0.9122993605888766,2.131346188522917,49.720469737971705,50.824910431401804,55.09061520569958,39.36253415304236,15.728081052657217,4.310767173927642,-0.9999617813929759,4.949187701908905,3.4142954995648362,-8.131325953487389,-9.108123776968569,4.200102011964191,-26.769201213028282,30.969303224992473,10.036193387758518,-0.4427997074556945,-0.8086351011476305,1.8880278896390341
Unf,-19.636002909679135,-22.225419343158137,13.749545360042248,-53.08929394232109,66.83883930236334,19.81528873912229,-0.008578888976782228,-1.9556422364960877,1.7113336624968856,-0.9944833961456495,-2.080820422634133,16.83088339632377,-10.377880244050175,27.208763640373945,7.846910283180997,0.735270647789056,-0.08681116510903604,2.604554471070011,-30.02044667692434,-30.579543818021193,-8.469203748973086,-46.02948683896102,37.560283089987934,10.746654854210092,0.451024904569403,-2.9410662625967783,2.0713491183035373,72.64509695932458,76.10114698763937,112.15145059395581,14.810998436587397,97.34045215736842,30.913195353835736,-0.3704892043870592,7.274895761001682,1.691413812713435,-16.327535324587817,-18.06300952011952,-2.9988061669428134,-27.57432230282575,24.575516135882935,7.593116611741396,0.3235038703728021,-1.628688465984398,1.9532405390802794
Fam,-25.747548184321765,-24.80229886714369,-3.9303408811974805,-46.071447286522016,42.141106405324535,12.64010749049239,0.056441426597104855,-2.567471548639467,1.8594914768602055,-56.01722240009202,-53.06324965204112,-42.550276702968404,-87.19605102669448,44.64577432372607,12.125372988929845,-1.278895676444182,-5.516504313573204,4.2549521989005035,-10.871757493847467,-8.556481589039322,-3.1776576179254334,-28.845190172432922,25.66753255450749,6.767954122651195,-1.2342083800142543,-1.0432136920474973,3.854324132919852,176.4049154119745,166.16122593404725,305.53367105312645,118.29486902570352,187.23880202742293,51.501335669546336,1.4216629420974698,17.428739166023597,4.194444684775054,-48.100789242128556,-49.12852273264434,-16.473280993523076,-81.21415885398164,64.74087786045857,20.56580348182701,0.1371297892438988,-4.780716233335081,1.9069306299811348
Unf,-4.2716674696608745,-4.784591283168993,1.9511919617798412,-12.286654964555055,14.237846926334896,3.9054354258752735,-0.19384366791609056,-0.41881808835362705,2.3886249176031042,1.6284060111961305,-0.32179624653849714,14.168447705742437,-7.275338703038869,21.443786408781307,6.390990280978452,0.6037645384165515,0.1770120926401349,2.2550819915293943,-15.98385339736279,-21.622015083266888,0.34215204891552276,-26.776962840813212,27.119114889728735,9.57509039845756,0.4897834634619583,-1.6076230392976383,1.4027570363156092,30.63959299582236,27.179999960935675,50.39207462687045,21.19542295986321,29.196651667007245,8.181323599238834,1.1080020399475203,3.0300350489817927,3.4450879474767055,-12.73036589457031,-15.670546417823061,0.46729803671041736,-24.304550606757402,24.77184864346782,7.847747414213078,0.24831026915204718,-1.262878992251156,1.6173238952867233
Unf,-1.3569638453575932,-2.1442382944769633,29.439053832902573,-20.37161902990192,49.810672862804495,12.62809270303154,0.569924596828929,-0.1617395253513866,3.4568930146024295,9.83857209418532,8.996073120215442,16.117097402457148,1.846192731136398,14.27090467132075,4.1441139545779135,-0.020128937802290574,0.9879703151023838,1.702200485827712,-31.827337247355338,-33.110201911767945,-19.254399376222864,-38.602367567364126,19.347968191141263,5.245534491712027,0.944979064367865,-3.1764006473305377,3.2605994590938163,17.54031124461947,16.941015928750858,36.804198316531256,1.3425791394183761,35.46161917711288,12.373160724019806,0.17493211574742837,1.759936375233464,1.4689165317960085,4.984474886581525,5.082371899334248,10.352589015383273,0.9128917781708878,9.439697237212386,2.7711589287873792,0.36206520907785167,0.501171787544378,1.8786884506639236
Fam,18.926129366893573,18.04633666324662,32.106814614962786,5.517428689927328,26.589385925035458,8.305192794472331,0.08161807558457007,1.8965349600292543,1.8329718346970725,-26.021770246678408,-28.03098595904885,-7.902096513134893,-33.59692345838994,25.694826945255045,6.138753860311608,1.3699433181066396,-2.615143308590284,4.658309751458059,-36.932582098905606,-37.74704964598641,-29.237609851406887,-40.798451664159074,11.560841812752187,3.4485456825581253,0.9290555886679576,-3.696827165352503,2.771404982026962,51.271609873555676,56.63336560246535,72.56503158714622,21.933758034720086,50.63127355242614,16.51579158524175,-0.5240352668775226,5.106089176761777,1.7391249901050747,-21.224931095695446,-20.80557624140056,-11.724515388777945,-34.84374610707164,23.119230718293693,5.4351538683760285,-0.45503251986089166,-2.091953124236677,3.170692321583101
Fam,10.714868457520984,9.308381322625792,33.957523555727676,-1.5310195067286259,35.4885430624563,8.206765484986542,0.7447284794470169,1.004975495360563,3.905834648466684,-9.408975594956596,-2.9483505272764887,18.034863387583755,-52.73209171718918,70.76695510477293,21.669946318532052,-0.7209412722836829,-0.8885748266799649,2.342649547028555,-8.415350090073249,-6.455568382079946,1.895097966553294,-19.009359675692394,20.90445764224569,7.431140425344105,-0.07538161112066613,-0.8441679522278884,1.3259235878532063,26.037473109961585,28.666727303061634,78.02950858604163,-47.946185077307746,125.97569366334938,33.152733626033175,-0.41367294532043125,2.6371818291021283,2.5727511900943947,-35.9698692591337,-38.78270035784226,-11.03932208934566,-60.04359238431789,49.00427029497223,15.95928261772775,0.0403899730487389,-3.6181097956038255,1.6047918163563177
